课堂名称,1班周二34节,时间,原始心率
,,11:30:06,112
,,11:30:07,112
,,11:30:08,112
,,11:30:09,112
,,11:30:10,112
,,11:30:11,112
,,11:30:12,112
,,11:30:13,112
,,11:30:14,112
,,11:30:15,112
,,11:30:16,112
,,11:30:17,112
,,11:30:18,112
,,11:30:19,112
,,11:30:20,112
,,11:30:21,112
,,11:30:22,112
,,11:30:23,112
,,11:30:24,112
,,11:30:25,112
,,11:30:26,112
,,11:30:27,112
,,11:30:28,112
,,11:30:29,112
,,11:30:30,112
,,11:30:31,111
,,11:30:32,111
,,11:30:33,111
,,11:30:34,111
,,11:30:35,110
,,11:30:36,110
,,11:30:37,109
,,11:30:38,108
,,11:30:39,107
,,11:30:40,107
,,11:30:41,107
,,11:30:42,107
,,11:30:43,107
,,11:30:44,107
,,11:30:45,107
,,11:30:46,107
,,11:30:47,108
,,11:30:48,108
,,11:30:49,109
,,11:30:50,110
,,11:30:51,111
,,11:30:52,111
,,11:30:53,110
,,11:30:54,110
,,11:30:55,109
,,11:30:56,108
,,11:30:57,108
,,11:30:58,108
,,11:30:59,108
,,11:31:00,108
,,11:31:01,107
,,11:31:02,107
,,11:31:03,107
,,11:31:04,108
,,11:31:05,108
,,11:31:06,108
,,11:31:07,108
,,11:31:08,108
,,11:31:09,108
,,11:31:10,108
,,11:31:11,108
,,11:31:12,108
,,11:31:13,108
,,11:31:14,108
,,11:31:15,107
,,11:31:16,106
,,11:31:17,106
,,11:31:18,105
,,11:31:19,106
,,11:31:20,106
,,11:31:21,107
,,11:31:22,107
,,11:31:23,108
,,11:31:24,108
,,11:31:25,108
,,11:31:26,107
,,11:31:27,107
,,11:31:28,106
,,11:31:29,105
,,11:31:30,105
,,11:31:31,105
,,11:31:32,104
,,11:31:33,104
,,11:31:34,104
,,11:31:35,103
,,11:31:36,102
,,11:31:37,100
,,11:31:38,99
,,11:31:39,99
,,11:31:40,98
,,11:31:41,98
,,11:31:42,99
,,11:31:43,99
,,11:31:44,99
,,11:31:45,98
,,11:31:46,98
,,11:31:47,98
,,11:31:48,98
,,11:31:49,98
,,11:31:50,99
,,11:31:51,99
,,11:31:52,99
,,11:31:53,99
,,11:31:54,99
,,11:31:55,98
,,11:31:56,98
,,11:31:57,98
,,11:31:58,98
,,11:31:59,97
,,11:32:00,97
,,11:32:01,96
,,11:32:02,95
,,11:32:03,95
,,11:32:04,94
,,11:32:05,93
,,11:32:06,93
,,11:32:07,94
,,11:32:08,94
,,11:32:09,94
,,11:32:10,94
,,11:32:11,94
,,11:32:12,94
,,11:32:13,95
,,11:32:14,95
,,11:32:15,95
,,11:32:16,96
,,11:32:17,96
,,11:32:18,96
,,11:32:19,97
,,11:32:20,97
,,11:32:21,98
,,11:32:22,99
,,11:32:23,99
,,11:32:24,99
,,11:32:25,99
,,11:32:26,99
,,11:32:27,98
,,11:32:28,98
,,11:32:29,98
,,11:32:30,98
,,11:32:31,98
,,11:32:32,99
,,11:32:33,99
,,11:32:34,100
,,11:32:35,99
,,11:32:36,99
,,11:32:37,99
,,11:32:38,99
,,11:32:39,100
,,11:32:40,100
,,11:32:41,101
,,11:32:42,101
,,11:32:43,101
,,11:32:44,102
,,11:32:45,104
,,11:32:46,107
,,11:32:47,107
,,11:32:48,108
,,11:32:49,108
,,11:32:50,109
,,11:32:51,108
,,11:32:52,107
,,11:32:53,105
,,11:32:54,104
,,11:32:55,103
,,11:32:56,102
,,11:32:57,100
,,11:32:58,99
,,11:32:59,98
,,11:33:00,97
,,11:33:01,97
,,11:33:02,96
,,11:33:03,95
,,11:33:04,95
,,11:33:05,95
,,11:33:06,95
,,11:33:07,95
,,11:33:08,94
,,11:33:09,95
,,11:33:10,96
,,11:33:11,96
,,11:33:12,96
,,11:33:13,96
,,11:33:14,96
,,11:33:15,96
,,11:33:16,96
,,11:33:17,95
,,11:33:18,95
,,11:33:19,95
,,11:33:20,95
,,11:33:21,95
,,11:33:22,96
,,11:33:23,96
,,11:33:24,96
,,11:33:25,97
,,11:33:26,97
,,11:33:27,97
,,11:33:28,95
,,11:33:29,94
,,11:33:30,94
,,11:33:31,94
,,11:33:32,93
,,11:33:33,94
,,11:33:34,94
,,11:33:35,94
,,11:33:36,94
,,11:33:37,94
,,11:33:38,94
,,11:33:39,94
,,11:33:40,94
,,11:33:41,94
,,11:33:42,95
,,11:33:43,95
,,11:33:44,95
,,11:33:45,95
,,11:33:46,95
,,11:33:47,96
,,11:33:48,97
,,11:33:49,98
,,11:33:50,99
,,11:33:51,99
,,11:33:52,99
,,11:33:53,99
,,11:33:54,99
,,11:33:55,97
,,11:33:56,97
,,11:33:57,96
,,11:33:58,95
,,11:33:59,95
,,11:34:00,95
,,11:34:01,94
,,11:34:02,94
,,11:34:03,94
,,11:34:04,93
,,11:34:05,93
,,11:34:06,91
,,11:34:07,91
,,11:34:08,91
,,11:34:09,90
,,11:34:10,90
,,11:34:11,90
,,11:34:12,89
,,11:34:13,89
,,11:34:14,89
,,11:34:15,89
,,11:34:16,89
,,11:34:17,90
,,11:34:18,91
,,11:34:19,92
,,11:34:20,93
,,11:34:21,94
,,11:34:22,94
,,11:34:23,94
,,11:34:24,95
,,11:34:25,96
,,11:34:26,97
,,11:34:27,98
,,11:34:28,100
,,11:34:29,101
,,11:34:30,104
,,11:34:31,104
,,11:34:32,106
,,11:34:33,107
,,11:34:34,108
,,11:34:35,109
,,11:34:36,109
,,11:34:37,110
,,11:34:38,111
,,11:34:39,111
,,11:34:40,111
,,11:34:41,110
,,11:34:42,110
,,11:34:43,109
,,11:34:44,108
,,11:34:45,107
,,11:34:46,107
,,11:34:47,107
,,11:34:48,107
,,11:34:49,108
,,11:34:50,108
,,11:34:51,108
,,11:34:52,108
,,11:34:53,108
,,11:34:54,108
,,11:34:55,107
,,11:34:56,107
,,11:34:57,107
,,11:34:58,107
,,11:34:59,107
,,11:35:00,107
,,11:35:01,107
,,11:35:02,107
,,11:35:03,106
,,11:35:04,106
,,11:35:05,106
,,11:35:06,104
,,11:35:07,104
,,11:35:08,104
,,11:35:09,103
,,11:35:10,101
,,11:35:11,101
,,11:35:12,100
,,11:35:13,101
,,11:35:14,102
,,11:35:15,103
,,11:35:16,103
,,11:35:17,104
,,11:35:18,105
,,11:35:19,105
,,11:35:20,106
,,11:35:21,106
,,11:35:22,107
,,11:35:23,107
,,11:35:24,108
,,11:35:25,109
,,11:35:26,110
,,11:35:27,110
,,11:35:28,111
,,11:35:29,112
,,11:35:30,113
,,11:35:31,113
,,11:35:32,114
,,11:35:33,113
,,11:35:34,112
,,11:35:35,112
,,11:35:36,112
,,11:35:37,111
,,11:35:38,111
,,11:35:39,111
,,11:35:40,111
,,11:35:41,111
,,11:35:42,111
,,11:35:43,111
,,11:35:44,111
上课时间,2022.10.04 11:22:15 -  11:36:16,11:22:16,108
学生姓名,金瑞珍15,11:22:17,109
,,11:22:18,109
,,11:22:19,109
,,11:22:20,109
,,11:22:21,111
,,11:22:22,111
,,11:22:23,111
,,11:22:24,111
,,11:22:25,112
,,11:22:26,112
,,11:22:27,113
,,11:22:28,114
,,11:22:29,114
,,11:22:30,115
,,11:22:31,114
,,11:22:32,114
,,11:22:33,114
,,11:22:34,113
,,11:22:35,112
,,11:22:36,112
,,11:22:37,112
,,11:22:38,112
,,11:22:39,113
,,11:22:40,115
,,11:22:41,115
,,11:22:42,116
,,11:22:43,116
,,11:22:44,116
,,11:22:45,116
,,11:22:46,115
,,11:22:47,115
,,11:22:48,114
,,11:22:49,114
,,11:22:50,114
,,11:22:51,112
,,11:22:52,110
,,11:22:53,109
,,11:22:54,109
,,11:22:55,109
,,11:22:56,109
,,11:22:57,109
,,11:22:58,109
,,11:22:59,109
,,11:23:00,109
,,11:23:01,109
,,11:23:02,109
,,11:23:03,109
,,11:23:04,109
,,11:23:05,109
,,11:23:06,110
,,11:23:07,111
,,11:23:08,111
,,11:23:09,113
,,11:23:10,115
,,11:23:11,115
,,11:23:12,117
,,11:23:13,120
,,11:23:14,120
,,11:23:15,122
,,11:23:16,122
,,11:23:17,123
,,11:23:18,124
,,11:23:19,124
,,11:23:20,124
,,11:23:21,124
,,11:23:22,124
,,11:23:23,124
,,11:23:24,124
,,11:23:25,124
,,11:23:26,124
,,11:23:27,124
,,11:23:28,124
,,11:23:29,124
,,11:23:30,124
,,11:23:31,124
,,11:23:32,124
,,11:23:33,124
,,11:23:34,124
,,11:23:35,124
,,11:23:36,124
,,11:23:37,123
,,11:23:38,123
,,11:23:39,122
,,11:23:40,122
,,11:23:41,121
,,11:23:42,121
,,11:23:43,120
,,11:23:44,120
,,11:23:45,119
,,11:23:46,118
,,11:23:47,118
,,11:23:48,118
,,11:23:49,117
,,11:23:50,117
,,11:23:51,117
,,11:23:52,117
,,11:23:53,116
,,11:23:54,115
,,11:23:55,115
,,11:23:56,115
,,11:23:57,114
,,11:23:58,114
,,11:23:59,114
,,11:24:00,115
,,11:24:01,115
,,11:24:02,115
,,11:24:03,115
,,11:24:04,115
,,11:24:05,115
,,11:24:06,115
,,11:24:07,115
,,11:24:08,115
,,11:24:09,117
,,11:24:10,119
,,11:24:11,120
,,11:24:12,120
,,11:24:13,120
,,11:24:14,120
,,11:24:15,120
,,11:24:16,119
,,11:24:17,119
,,11:24:18,119
,,11:24:19,119
,,11:24:20,119
,,11:24:21,119
,,11:24:22,119
,,11:24:23,120
,,11:24:24,120
,,11:24:25,120
,,11:24:26,120
,,11:24:27,120
,,11:24:28,121
,,11:24:29,121
,,11:24:30,121
,,11:24:31,122
,,11:24:32,122
,,11:24:33,122
,,11:24:34,122
,,11:24:35,122
,,11:24:36,122
,,11:24:37,122
,,11:24:38,122
,,11:24:39,122
,,11:24:40,122
,,11:24:41,122
,,11:24:42,122
,,11:24:43,122
,,11:24:44,121
,,11:24:45,121
,,11:24:46,121
,,11:24:47,121
,,11:24:48,120
,,11:24:49,120
,,11:24:50,120
,,11:24:51,119
,,11:24:52,119
,,11:24:53,119
,,11:24:54,120
,,11:24:55,119
,,11:24:56,119
,,11:24:57,119
,,11:24:58,118
,,11:24:59,118
,,11:25:00,118
,,11:25:01,118
,,11:25:02,118
,,11:25:03,118
,,11:25:04,118
,,11:25:05,118
,,11:25:06,118
,,11:25:07,116
,,11:25:08,116
,,11:25:09,116
,,11:25:10,116
,,11:25:11,116
,,11:25:12,116
,,11:25:13,116
,,11:25:14,116
,,11:25:15,116
,,11:25:16,116
,,11:25:17,116
,,11:25:18,115
,,11:25:19,115
,,11:25:20,116
,,11:25:21,116
,,11:25:22,116
,,11:25:23,116
,,11:25:24,116
,,11:25:25,116
,,11:25:26,116
,,11:25:27,116
,,11:25:28,116
,,11:25:29,117
,,11:25:30,117
,,11:25:31,117
,,11:25:32,117
,,11:25:33,117
,,11:25:34,117
,,11:25:35,117
,,11:25:36,117
,,11:25:37,118
,,11:25:38,118
,,11:25:39,118
,,11:25:40,118
,,11:25:41,118
,,11:25:42,118
,,11:25:43,118
,,11:25:44,118
,,11:25:45,118
,,11:25:46,118
,,11:25:47,118
,,11:25:48,119
,,11:25:49,119
,,11:25:50,119
,,11:25:51,120
,,11:25:52,121
,,11:25:53,121
,,11:25:54,121
,,11:25:55,121
,,11:25:56,121
,,11:25:57,121
,,11:25:58,122
,,11:25:59,122
,,11:26:00,122
,,11:26:01,122
,,11:26:02,122
,,11:26:03,122
,,11:26:04,122
,,11:26:05,122
,,11:26:06,122
,,11:26:07,123
,,11:26:08,122
,,11:26:09,122
,,11:26:10,122
,,11:26:11,121
,,11:26:12,121
,,11:26:13,120
,,11:26:14,120
,,11:26:15,120
,,11:26:16,118
,,11:26:17,117
,,11:26:18,115
,,11:26:19,115
,,11:26:20,116
,,11:26:21,116
,,11:26:22,116
,,11:26:23,116
,,11:26:24,116
,,11:26:25,116
,,11:26:26,117
,,11:26:27,117
,,11:26:28,120
,,11:26:29,121
,,11:26:30,121
,,11:26:31,122
,,11:26:32,122
,,11:26:33,122
,,11:26:34,121
,,11:26:35,121
,,11:26:36,121
,,11:26:37,120
,,11:26:38,120
,,11:26:39,120
,,11:26:40,120
,,11:26:41,121
,,11:26:42,121
,,11:26:43,121
,,11:26:44,121
,,11:26:45,121
,,11:26:46,121
,,11:26:47,121
,,11:26:48,121
,,11:26:49,121
,,11:26:50,121
,,11:26:51,121
,,11:26:52,121
,,11:26:53,121
,,11:26:54,121
,,11:26:55,121
,,11:26:56,121
,,11:26:57,121
,,11:26:58,122
,,11:26:59,122
,,11:27:00,122
,,11:27:01,123
,,11:27:02,123
,,11:27:03,123
,,11:27:04,125
,,11:27:05,127
,,11:27:06,127
,,11:27:07,127
,,11:27:08,127
,,11:27:09,128
,,11:27:10,128
,,11:27:11,128
,,11:27:12,128
,,11:27:13,128
,,11:27:14,128
,,11:27:15,128
,,11:27:16,128
,,11:27:17,128
,,11:27:18,128
,,11:27:19,128
,,11:27:20,128
,,11:27:21,128
,,11:27:22,128
,,11:27:23,128
,,11:27:24,128
,,11:27:25,128
,,11:27:26,128
,,11:27:27,128
,,11:27:28,128
,,11:27:29,128
,,11:27:30,128
,,11:27:31,128
,,11:27:32,128
,,11:27:33,127
,,11:27:34,127
,,11:27:35,126
,,11:27:36,125
,,11:27:37,125
,,11:27:38,124
,,11:27:39,124
,,11:27:40,124
,,11:27:41,124
,,11:27:42,124
,,11:27:43,124
,,11:27:44,125
,,11:27:45,126
,,11:27:46,126
,,11:27:47,127
,,11:27:48,127
,,11:27:49,128
,,11:27:50,128
,,11:27:51,128
,,11:27:52,128
,,11:27:53,128
,,11:27:54,129
,,11:27:55,129
,,11:27:56,129
,,11:27:57,129
,,11:27:58,129
,,11:27:59,130
,,11:28:00,130
,,11:28:01,130
,,11:28:02,130
,,11:28:03,131
,,11:28:04,131
,,11:28:05,129
,,11:28:06,129
,,11:28:07,129
,,11:28:08,129
,,11:28:09,129
,,11:28:10,129
,,11:28:11,129
,,11:28:12,129
,,11:28:13,129
,,11:28:14,130
,,11:28:15,130
,,11:28:16,131
,,11:28:17,131
,,11:28:18,131
,,11:28:19,131
,,11:28:20,132
,,11:28:21,132
,,11:28:22,133
,,11:28:23,134
,,11:28:24,134
,,11:28:25,135
,,11:28:26,136
,,11:28:27,136
,,11:28:28,135
,,11:28:29,135
,,11:28:30,134
,,11:28:31,132
,,11:28:32,131
,,11:28:33,129
,,11:28:34,129
,,11:28:35,129
,,11:28:36,127
,,11:28:37,126
,,11:28:38,123
,,11:28:39,123
,,11:28:40,122
,,11:28:41,121
,,11:28:42,120
,,11:28:43,119
,,11:28:44,119
,,11:28:45,118
,,11:28:46,118
,,11:28:47,117
,,11:28:48,117
,,11:28:49,117
,,11:28:50,115
,,11:28:51,115
,,11:28:52,114
,,11:28:53,114
,,11:28:54,114
,,11:28:55,113
,,11:28:56,113
,,11:28:57,113
,,11:28:58,113
,,11:28:59,113
,,11:29:00,112
,,11:29:01,112
,,11:29:02,112
,,11:29:03,114
,,11:29:04,116
,,11:29:05,117
,,11:29:06,117
,,11:29:07,119
,,11:29:08,119
,,11:29:09,120
,,11:29:10,122
,,11:29:11,122
,,11:29:12,124
,,11:29:13,124
,,11:29:14,124
,,11:29:15,127
,,11:29:16,127
,,11:29:17,128
,,11:29:18,129
,,11:29:19,129
,,11:29:20,129
,,11:29:21,129
,,11:29:22,128
,,11:29:23,128
,,11:29:24,128
,,11:29:25,128
,,11:29:26,128
,,11:29:27,128
,,11:29:28,127
,,11:29:29,127
,,11:29:30,127
,,11:29:31,128
,,11:29:32,128
,,11:29:33,128
,,11:29:34,127
,,11:29:35,127
,,11:29:36,127
,,11:29:37,126
,,11:29:38,126
,,11:29:39,125
,,11:29:40,124
,,11:29:41,124
,,11:29:42,122
,,11:29:43,122
,,11:29:44,121
,,11:29:45,121
,,11:29:46,121
,,11:29:47,121
,,11:29:48,120
,,11:29:49,120
,,11:29:50,120
,,11:29:51,120
,,11:29:52,120
,,11:29:53,120
,,11:29:54,119
,,11:29:55,119
,,11:29:56,118
,,11:29:57,118
,,11:29:58,117
,,11:29:59,117
,,11:30:00,117
,,11:30:01,117
,,11:30:02,116
,,11:30:03,117
,,11:30:04,118
,,11:30:05,119
,,11:30:06,120
,,11:30:07,120
,,11:30:08,121
,,11:30:09,123
,,11:30:10,123
,,11:30:11,122
,,11:30:12,122
,,11:30:13,122
,,11:30:14,122
,,11:30:15,121
,,11:30:16,120
,,11:30:17,118
,,11:30:18,118
,,11:30:19,117
,,11:30:20,116
,,11:30:21,115
,,11:30:22,115
,,11:30:23,114
,,11:30:24,114
,,11:30:25,114
,,11:30:26,114
,,11:30:27,113
,,11:30:28,113
,,11:30:29,113
,,11:30:30,113
,,11:30:31,113
,,11:30:32,113
,,11:30:33,113
,,11:30:34,113
,,11:30:35,113
,,11:30:36,113
,,11:30:37,113
,,11:30:38,114
,,11:30:39,114
,,11:30:40,114
,,11:30:41,115
,,11:30:42,115
,,11:30:43,113
,,11:30:44,113
,,11:30:45,112
,,11:30:46,112
,,11:30:47,112
,,11:30:48,112
,,11:30:49,112
,,11:30:50,112
,,11:30:51,112
,,11:30:52,111
,,11:30:53,111
,,11:30:54,111
,,11:30:55,112
,,11:30:56,112
,,11:30:57,112
,,11:30:58,112
,,11:30:59,112
,,11:31:00,111
,,11:31:01,111
,,11:31:02,111
,,11:31:03,111
,,11:31:04,111
,,11:31:05,111
,,11:31:06,111
,,11:31:07,112
,,11:31:08,112
,,11:31:09,112
,,11:31:10,112
,,11:31:11,113
,,11:31:12,115
,,11:31:13,115
,,11:31:14,115
,,11:31:15,114
,,11:31:16,114
,,11:31:17,113
,,11:31:18,113
,,11:31:19,112
,,11:31:20,111
,,11:31:21,111
,,11:31:22,111
,,11:31:23,111
,,11:31:24,110
,,11:31:25,110
,,11:31:26,110
,,11:31:27,110
,,11:31:28,110
,,11:31:29,110
,,11:31:30,110
,,11:31:31,110
,,11:31:32,110
,,11:31:33,110
,,11:31:34,111
,,11:31:35,110
,,11:31:36,110
,,11:31:37,110
,,11:31:38,110
,,11:31:39,110
,,11:31:40,110
,,11:31:41,110
,,11:31:42,110
,,11:31:43,110
,,11:31:44,110
,,11:31:45,110
,,11:31:46,109
,,11:31:47,109
,,11:31:48,109
,,11:31:49,109
,,11:31:50,109
,,11:31:51,109
,,11:31:52,109
,,11:31:53,109
,,11:31:54,109
,,11:31:55,109
,,11:31:56,109
,,11:31:57,109
,,11:31:58,108
,,11:31:59,108
,,11:32:00,108
,,11:32:01,108
,,11:32:02,108
,,11:32:03,108
,,11:32:04,108
,,11:32:05,108
,,11:32:06,108
,,11:32:07,109
,,11:32:08,109
,,11:32:09,110
,,11:32:10,112
,,11:32:11,112
,,11:32:12,112
,,11:32:13,112
,,11:32:14,112
,,11:32:15,112
,,11:32:16,113
,,11:32:17,113
,,11:32:18,113
,,11:32:19,113
,,11:32:20,114
,,11:32:21,114
,,11:32:22,114
,,11:32:23,114
,,11:32:24,113
,,11:32:25,113
,,11:32:26,113
,,11:32:27,114
,,11:32:28,114
,,11:32:29,115
,,11:32:30,115
,,11:32:31,115
,,11:32:32,115
,,11:32:33,115
,,11:32:34,114
,,11:32:35,114
,,11:32:36,114
,,11:32:37,114
,,11:32:38,114
,,11:32:39,115
,,11:32:40,115
,,11:32:41,115
,,11:32:42,116
,,11:32:43,116
,,11:32:44,117
,,11:32:45,117
,,11:32:46,117
,,11:32:47,119
,,11:32:48,119
,,11:32:49,121
,,11:32:50,121
,,11:32:51,124
,,11:32:52,124
,,11:32:53,125
,,11:32:54,126
,,11:32:55,126
,,11:32:56,126
,,11:32:57,127
,,11:32:58,129
,,11:32:59,129
,,11:33:00,130
,,11:33:01,132
,,11:33:02,132
,,11:33:03,133
,,11:33:04,133
,,11:33:05,132
,,11:33:06,132
,,11:33:07,131
,,11:33:08,131
,,11:33:09,130
,,11:33:10,129
,,11:33:11,129
,,11:33:12,129
,,11:33:13,129
,,11:33:14,129
,,11:33:15,129
,,11:33:16,129
,,11:33:17,128
,,11:33:18,128
,,11:33:19,125
,,11:33:20,125
,,11:33:21,125
,,11:33:22,125
,,11:33:23,125
,,11:33:24,125
,,11:33:25,126
,,11:33:26,126
,,11:33:27,125
,,11:33:28,125
,,11:33:29,125
,,11:33:30,124
,,11:33:31,123
,,11:33:32,123
,,11:33:33,123
,,11:33:34,122
,,11:33:35,122
,,11:33:36,122
,,11:33:37,122
,,11:33:38,121
,,11:33:39,120
,,11:33:40,120
,,11:33:41,119
,,11:33:42,119
,,11:33:43,119
,,11:33:44,118
,,11:33:45,118
,,11:33:46,117
,,11:33:47,117
,,11:33:48,117
,,11:33:49,116
,,11:33:50,116
,,11:33:51,115
,,11:33:52,114
,,11:33:53,114
,,11:33:54,113
,,11:33:55,113
,,11:33:56,112
,,11:33:57,112
,,11:33:58,112
,,11:33:59,112
,,11:34:00,112
,,11:34:01,112
,,11:34:02,113
,,11:34:03,113
,,11:34:04,113
,,11:34:05,113
,,11:34:06,113
,,11:34:07,113
,,11:34:08,113
,,11:34:09,113
,,11:34:10,113
,,11:34:11,113
,,11:34:12,113
,,11:34:13,113
,,11:34:14,113
,,11:34:15,113
,,11:34:16,113
,,11:34:17,113
,,11:34:18,113
,,11:34:19,113
,,11:34:20,114
,,11:34:21,114
,,11:34:22,115
,,11:34:23,116
,,11:34:24,116
,,11:34:25,116
,,11:34:26,116
,,11:34:27,116
,,11:34:28,116
,,11:34:29,117
,,11:34:30,117
,,11:34:31,117
,,11:34:32,117
,,11:34:33,117
,,11:34:34,117
,,11:34:35,117
,,11:34:36,117
,,11:34:37,116
,,11:34:38,116
,,11:34:39,115
,,11:34:40,115
,,11:34:41,114
,,11:34:42,114
,,11:34:43,114
,,11:34:44,113
,,11:34:45,113
,,11:34:46,113
,,11:34:47,113
,,11:34:48,113
,,11:34:49,113
,,11:34:50,113
,,11:34:51,113
,,11:34:52,113
,,11:34:53,112
,,11:34:54,112
,,11:34:55,112
,,11:34:56,113
,,11:34:57,113
,,11:34:58,114
,,11:34:59,114
,,11:35:00,114
,,11:35:01,114
,,11:35:02,113
,,11:35:03,113
,,11:35:04,113
,,11:35:05,113
,,11:35:06,114
,,11:35:07,115
,,11:35:08,116
,,11:35:09,116
,,11:35:10,117
,,11:35:11,118
,,11:35:12,118
,,11:35:13,118
,,11:35:14,118
,,11:35:15,117
,,11:35:16,114
,,11:35:17,114
,,11:35:18,113
,,11:35:19,113
,,11:35:20,113
,,11:35:21,114
,,11:35:22,114
,,11:35:23,112
,,11:35:24,112
,,11:35:25,111
,,11:35:26,108
,,11:35:27,107
,,11:35:28,106
,,11:35:29,106
,,11:35:30,106
,,11:35:31,106
,,11:35:32,107
,,11:35:33,106
,,11:35:34,106
,,11:35:35,106
,,11:35:36,106
,,11:35:37,105
,,11:35:38,105
,,11:35:39,105
,,11:35:40,105
,,11:35:41,105
,,11:35:42,105
,,11:35:43,105
,,11:35:44,105
,,11:35:45,104
,,11:35:46,104
,,11:35:47,104
,,11:35:48,104
,,11:35:49,105
,,11:35:50,105
上课时间,2022.10.04 11:22:15 -  11:36:16,11:22:16,104
学生姓名,李博10,11:22:17,105
,,11:22:18,105
,,11:22:19,105
,,11:22:20,106
,,11:22:21,107
,,11:22:22,109
,,11:22:23,110
,,11:22:24,110
,,11:22:25,110
,,11:22:26,111
,,11:22:27,111
,,11:22:28,111
,,11:22:29,112
,,11:22:30,112
,,11:22:31,112
,,11:22:32,112
,,11:22:33,111
,,11:22:34,111
,,11:22:35,111
,,11:22:36,112
,,11:22:37,112
,,11:22:38,112
,,11:22:39,112
,,11:22:40,112
,,11:22:41,112
,,11:22:42,112
,,11:22:43,113
,,11:22:44,113
,,11:22:45,113
,,11:22:46,115
,,11:22:47,115
,,11:22:48,116
,,11:22:49,117
,,11:22:50,118
,,11:22:51,118
,,11:22:52,118
,,11:22:53,118
,,11:22:54,118
,,11:22:55,118
,,11:22:56,119
,,11:22:57,119
,,11:22:58,120
,,11:22:59,120
,,11:23:00,120
,,11:23:01,121
,,11:23:02,122
,,11:23:03,122
,,11:23:04,122
,,11:23:05,122
,,11:23:06,121
,,11:23:07,121
,,11:23:08,120
,,11:23:09,120
,,11:23:10,119
,,11:23:11,119
,,11:23:12,119
,,11:23:13,119
,,11:23:14,119
,,11:23:15,119
,,11:23:16,119
,,11:23:17,119
,,11:23:18,119
,,11:23:19,119
,,11:23:20,119
,,11:23:21,120
,,11:23:22,120
,,11:23:23,120
,,11:23:24,120
,,11:23:25,121
,,11:23:26,121
,,11:23:27,121
,,11:23:28,121
,,11:23:29,121
,,11:23:30,121
,,11:23:31,121
,,11:23:32,121
,,11:23:33,121
,,11:23:34,121
,,11:23:35,120
,,11:23:36,120
,,11:23:37,120
,,11:23:38,119
,,11:23:39,119
,,11:23:40,119
,,11:23:41,119
,,11:23:42,119
,,11:23:43,118
,,11:23:44,118
,,11:23:45,118
,,11:23:46,118
,,11:23:47,118
,,11:23:48,118
,,11:23:49,118
,,11:23:50,118
,,11:23:51,119
,,11:23:52,119
,,11:23:53,120
,,11:23:54,120
,,11:23:55,121
,,11:23:56,122
,,11:23:57,122
,,11:23:58,122
,,11:23:59,122
,,11:24:00,122
,,11:24:01,122
,,11:24:02,122
,,11:24:03,122
,,11:24:04,122
,,11:24:05,122
,,11:24:06,122
,,11:24:07,121
,,11:24:08,121
,,11:24:09,121
,,11:24:10,121
,,11:24:11,121
,,11:24:12,120
,,11:24:13,120
,,11:24:14,120
,,11:24:15,120
,,11:24:16,120
,,11:24:17,120
,,11:24:18,119
,,11:24:19,119
,,11:24:20,119
,,11:24:21,119
,,11:24:22,119
,,11:24:23,119
,,11:24:24,120
,,11:24:25,120
,,11:24:26,121
,,11:24:27,121
,,11:24:28,121
,,11:24:29,121
,,11:24:30,121
,,11:24:31,121
,,11:24:32,121
,,11:24:33,120
,,11:24:34,120
,,11:24:35,120
,,11:24:36,120
,,11:24:37,119
,,11:24:38,119
,,11:24:39,118
,,11:24:40,117
,,11:24:41,117
,,11:24:42,116
,,11:24:43,111
,,11:24:44,108
,,11:24:45,105
,,11:24:46,104
,,11:24:47,104
,,11:24:48,103
,,11:24:49,101
,,11:24:50,100
,,11:24:51,99
,,11:24:52,98
,,11:24:53,97
,,11:24:54,97
,,11:24:55,95
,,11:24:56,95
,,11:24:57,95
,,11:24:58,95
,,11:24:59,95
,,11:25:00,96
,,11:25:01,96
,,11:25:02,97
,,11:25:03,98
,,11:25:04,98
,,11:25:05,98
,,11:25:06,98
,,11:25:07,98
,,11:25:08,98
,,11:25:09,99
,,11:25:10,99
,,11:25:11,99
,,11:25:12,99
,,11:25:13,100
,,11:25:14,100
,,11:25:15,100
,,11:25:16,102
,,11:25:17,103
,,11:25:18,105
,,11:25:19,106
,,11:25:20,106
,,11:25:21,108
,,11:25:22,111
,,11:25:23,112
,,11:25:24,112
,,11:25:25,114
,,11:25:26,115
,,11:25:27,115
,,11:25:28,116
,,11:25:29,116
,,11:25:30,116
,,11:25:31,116
,,11:25:32,116
,,11:25:33,117
,,11:25:34,118
,,11:25:35,118
,,11:25:36,118
,,11:25:37,119
,,11:25:38,120
,,11:25:39,120
,,11:25:40,120
,,11:25:41,120
,,11:25:42,120
,,11:25:43,120
,,11:25:44,120
,,11:25:45,120
,,11:25:46,120
,,11:25:47,120
,,11:25:48,120
,,11:25:49,120
,,11:25:50,121
,,11:25:51,121
,,11:25:52,121
,,11:25:53,121
,,11:25:54,121
,,11:25:55,121
,,11:25:56,121
,,11:25:57,121
,,11:25:58,120
,,11:25:59,120
,,11:26:00,119
,,11:26:01,118
,,11:26:02,118
,,11:26:03,117
,,11:26:04,117
,,11:26:05,117
,,11:26:06,115
,,11:26:07,114
,,11:26:08,114
,,11:26:09,112
,,11:26:10,111
,,11:26:11,111
,,11:26:12,107
