课堂名称,1班周二34节,时间,原始心率
,,11:24:04,159
,,11:24:05,159
,,11:24:06,159
,,11:24:07,159
,,11:24:08,159
,,11:24:09,158
,,11:24:10,157
,,11:24:11,156
,,11:24:12,156
,,11:24:13,156
,,11:24:14,154
,,11:24:15,154
,,11:24:16,154
,,11:24:17,154
,,11:24:18,154
,,11:24:19,154
,,11:24:20,155
,,11:24:21,155
,,11:24:22,156
,,11:24:23,158
,,11:24:24,158
,,11:24:25,160
,,11:24:26,160
,,11:24:27,160
,,11:24:28,162
,,11:24:29,162
,,11:24:30,162
,,11:24:31,162
,,11:24:32,163
,,11:24:33,164
,,11:24:34,165
,,11:24:35,165
,,11:24:36,165
,,11:24:37,166
,,11:24:38,166
,,11:24:39,165
,,11:24:40,165
,,11:24:41,165
,,11:24:42,165
,,11:24:43,165
,,11:24:44,166
,,11:24:45,166
,,11:24:46,166
,,11:24:47,166
,,11:24:48,166
,,11:24:49,166
,,11:24:50,166
,,11:24:51,165
,,11:24:52,165
,,11:24:53,164
,,11:24:54,164
,,11:24:55,164
,,11:24:56,164
,,11:24:57,164
,,11:24:58,164
,,11:24:59,164
,,11:25:00,164
,,11:25:01,164
,,11:25:02,164
,,11:25:03,164
,,11:25:04,163
,,11:25:05,163
,,11:25:06,163
,,11:25:07,161
,,11:25:08,161
,,11:25:09,161
,,11:25:10,160
,,11:25:11,160
,,11:25:12,160
,,11:25:13,159
,,11:25:14,159
,,11:25:15,159
,,11:25:16,159
,,11:25:17,159
,,11:25:18,159
,,11:25:19,159
,,11:25:20,159
,,11:25:21,159
,,11:25:22,157
,,11:25:23,154
,,11:25:24,153
,,11:25:25,153
,,11:25:26,151
,,11:25:27,148
,,11:25:28,147
,,11:25:29,147
,,11:25:30,145
,,11:25:31,145
,,11:25:32,145
,,11:25:33,144
,,11:25:34,144
,,11:25:35,143
,,11:25:36,142
,,11:25:37,142
,,11:25:38,142
,,11:25:39,142
,,11:25:40,142
,,11:25:41,142
,,11:25:42,141
,,11:25:43,141
,,11:25:44,142
,,11:25:45,144
,,11:25:46,144
,,11:25:47,143
,,11:25:48,144
,,11:25:49,145
,,11:25:50,146
,,11:25:51,146
,,11:25:52,147
,,11:25:53,147
,,11:25:54,148
,,11:25:55,150
,,11:25:56,150
,,11:25:57,153
,,11:25:58,153
,,11:25:59,153
,,11:26:00,154
,,11:26:01,153
,,11:26:02,153
,,11:26:03,153
,,11:26:04,153
,,11:26:05,153
,,11:26:06,152
,,11:26:07,152
,,11:26:08,151
上课时间,2022.09.27 11:13:06 -  11:27:07,11:13:08,86
学生姓名,孙昊9,11:13:09,86
,,11:13:10,86
,,11:13:11,86
,,11:13:12,87
,,11:13:13,86
,,11:13:14,86
,,11:13:15,86
,,11:13:16,86
,,11:13:17,85
,,11:13:18,85
,,11:13:19,85
,,11:13:20,85
,,11:13:21,85
,,11:13:22,85
,,11:13:23,86
,,11:13:24,86
,,11:13:25,87
,,11:13:26,88
,,11:13:27,89
,,11:13:28,92
,,11:13:29,92
,,11:13:30,92
,,11:13:31,94
,,11:13:32,94
,,11:13:33,95
,,11:13:34,96
,,11:13:35,96
,,11:13:36,97
,,11:13:37,97
,,11:13:38,97
,,11:13:39,97
,,11:13:40,97
,,11:13:41,97
,,11:13:42,97
,,11:13:43,97
,,11:13:44,97
,,11:13:45,97
,,11:13:46,97
,,11:13:47,98
,,11:13:48,98
,,11:13:49,99
,,11:13:50,99
,,11:13:51,100
,,11:13:52,101
,,11:13:53,101
,,11:13:54,101
,,11:13:55,102
,,11:13:56,102
,,11:13:57,102
,,11:13:58,103
,,11:13:59,104
,,11:14:00,104
,,11:14:01,105
,,11:14:02,106
,,11:14:03,108
,,11:14:04,108
,,11:14:05,109
,,11:14:06,109
,,11:14:07,109
,,11:14:08,109
,,11:14:09,108
,,11:14:10,108
,,11:14:11,107
,,11:14:12,107
,,11:14:13,107
,,11:14:14,106
,,11:14:15,106
,,11:14:16,106
,,11:14:17,106
,,11:14:18,106
,,11:14:19,105
,,11:14:20,105
,,11:14:21,105
,,11:14:22,104
,,11:14:23,106
,,11:14:24,106
,,11:14:25,107
,,11:14:26,108
,,11:14:27,109
,,11:14:28,111
,,11:14:29,111
,,11:14:30,112
,,11:14:31,112
,,11:14:32,114
,,11:14:33,114
,,11:14:34,115
,,11:14:35,115
,,11:14:36,116
,,11:14:37,116
,,11:14:38,117
,,11:14:39,118
,,11:14:40,119
,,11:14:41,120
,,11:14:42,120
,,11:14:43,120
,,11:14:44,120
,,11:14:45,120
,,11:14:46,118
,,11:14:47,117
,,11:14:48,117
,,11:14:49,116
,,11:14:50,116
,,11:14:51,115
,,11:14:52,115
,,11:14:53,115
,,11:14:54,115
,,11:14:55,114
,,11:14:56,114
,,11:14:57,114
,,11:14:58,114
,,11:14:59,113
,,11:15:00,113
,,11:15:01,113
,,11:15:02,113
,,11:15:03,113
,,11:15:04,113
,,11:15:05,113
,,11:15:06,114
,,11:15:07,114
,,11:15:08,114
,,11:15:09,115
,,11:15:10,115
,,11:15:11,117
,,11:15:12,117
,,11:15:13,120
,,11:15:14,120
,,11:15:15,122
,,11:15:16,126
,,11:15:17,126
,,11:15:18,131
,,11:15:19,134
,,11:15:20,135
,,11:15:21,135
,,11:15:22,139
,,11:15:23,139
,,11:15:24,140
,,11:15:25,141
,,11:15:26,143
,,11:15:27,143
,,11:15:28,143
,,11:15:29,143
,,11:15:30,144
,,11:15:31,144
,,11:15:32,144
,,11:15:33,144
,,11:15:34,144
,,11:15:35,144
,,11:15:36,144
,,11:15:37,144
,,11:15:38,145
,,11:15:39,145
,,11:15:40,145
,,11:15:41,145
,,11:15:42,145
,,11:15:43,145
,,11:15:44,145
,,11:15:45,147
,,11:15:46,147
,,11:15:47,148
,,11:15:48,150
,,11:15:49,150
,,11:15:50,151
,,11:15:51,152
,,11:15:52,152
,,11:15:53,154
,,11:15:54,154
,,11:15:55,156
,,11:15:56,157
,,11:15:57,157
,,11:15:58,158
,,11:15:59,159
,,11:16:00,161
,,11:16:01,161
,,11:16:02,161
,,11:16:03,160
,,11:16:04,160
,,11:16:05,160
,,11:16:06,159
,,11:16:07,159
,,11:16:08,158
,,11:16:09,158
,,11:16:10,158
,,11:16:11,159
,,11:16:12,159
,,11:16:13,159
,,11:16:14,158
,,11:16:15,158
,,11:16:16,157
,,11:16:17,157
,,11:16:18,157
,,11:16:19,156
,,11:16:20,156
,,11:16:21,155
,,11:16:22,155
,,11:16:23,155
,,11:16:24,154
,,11:16:25,154
,,11:16:26,154
,,11:16:27,154
,,11:16:28,155
,,11:16:29,155
,,11:16:30,155
,,11:16:31,155
,,11:16:32,156
,,11:16:33,157
,,11:16:34,157
,,11:16:35,157
,,11:16:36,158
,,11:16:37,158
,,11:16:38,159
,,11:16:39,159
,,11:16:40,160
,,11:16:41,161
,,11:16:42,162
,,11:16:43,162
,,11:16:44,162
,,11:16:45,164
,,11:16:46,164
,,11:16:47,165
,,11:16:48,165
,,11:16:49,165
,,11:16:50,165
,,11:16:51,165
,,11:16:52,164
,,11:16:53,164
,,11:16:54,164
,,11:16:55,165
,,11:16:56,165
,,11:16:57,165
,,11:16:58,166
,,11:16:59,166
,,11:17:00,167
,,11:17:01,167
,,11:17:02,168
,,11:17:03,168
,,11:17:04,168
,,11:17:05,168
,,11:17:06,168
,,11:17:07,168
,,11:17:08,168
,,11:17:09,167
,,11:17:10,167
,,11:17:11,167
,,11:17:12,167
,,11:17:13,167
,,11:17:14,167
,,11:17:15,167
,,11:17:16,166
,,11:17:17,166
,,11:17:18,166
,,11:17:19,166
,,11:17:20,166
,,11:17:21,166
,,11:17:22,167
,,11:17:23,167
,,11:17:24,167
,,11:17:25,168
,,11:17:26,168
,,11:17:27,168
,,11:17:28,168
,,11:17:29,168
,,11:17:30,168
,,11:17:31,167
,,11:17:32,166
,,11:17:33,166
,,11:17:34,166
,,11:17:35,165
,,11:17:36,165
,,11:17:37,165
,,11:17:38,165
,,11:17:39,164
,,11:17:40,164
,,11:17:41,164
,,11:17:42,164
,,11:17:43,164
,,11:17:44,163
,,11:17:45,164
,,11:17:46,164
,,11:17:47,165
,,11:17:48,165
,,11:17:49,165
,,11:17:50,166
,,11:17:51,166
,,11:17:52,166
,,11:17:53,167
,,11:17:54,167
,,11:17:55,167
,,11:17:56,167
,,11:17:57,167
,,11:17:58,167
,,11:17:59,167
,,11:18:00,167
,,11:18:01,167
,,11:18:02,167
,,11:18:03,166
,,11:18:04,166
,,11:18:05,166
,,11:18:06,165
,,11:18:07,164
,,11:18:08,164
,,11:18:09,163
,,11:18:10,161
,,11:18:11,161
,,11:18:12,161
,,11:18:13,160
,,11:18:14,159
,,11:18:15,159
,,11:18:16,159
,,11:18:17,159
,,11:18:18,158
,,11:18:19,158
,,11:18:20,157
,,11:18:21,157
,,11:18:22,157
,,11:18:23,156
,,11:18:24,156
,,11:18:25,156
,,11:18:26,156
,,11:18:27,156
,,11:18:28,156
,,11:18:29,155
,,11:18:30,155
,,11:18:31,154
,,11:18:32,154
,,11:18:33,153
,,11:18:34,152
,,11:18:35,150
,,11:18:36,149
,,11:18:37,149
,,11:18:38,148
,,11:18:39,147
,,11:18:40,145
,,11:18:41,145
,,11:18:42,145
,,11:18:43,144
,,11:18:44,143
,,11:18:45,143
,,11:18:46,143
,,11:18:47,142
,,11:18:48,142
,,11:18:49,142
,,11:18:50,141
,,11:18:51,141
,,11:18:52,140
,,11:18:53,139
,,11:18:54,139
,,11:18:55,139
,,11:18:56,138
,,11:18:57,138
,,11:18:58,137
,,11:18:59,137
,,11:19:00,136
,,11:19:01,135
,,11:19:02,134
,,11:19:03,134
,,11:19:04,134
,,11:19:05,134
,,11:19:06,134
,,11:19:07,134
,,11:19:08,134
,,11:19:09,134
,,11:19:10,134
,,11:19:11,133
,,11:19:12,133
,,11:19:13,133
,,11:19:14,132
,,11:19:15,132
,,11:19:16,132
,,11:19:17,132
,,11:19:18,132
,,11:19:19,132
,,11:19:20,132
,,11:19:21,132
,,11:19:22,132
,,11:19:23,131
,,11:19:24,130
,,11:19:25,130
,,11:19:26,129
,,11:19:27,129
,,11:19:28,129
,,11:19:29,129
,,11:19:30,128
,,11:19:31,128
,,11:19:32,128
,,11:19:33,127
,,11:19:34,127
,,11:19:35,127
,,11:19:36,126
,,11:19:37,126
,,11:19:38,126
,,11:19:39,125
,,11:19:40,125
,,11:19:41,125
,,11:19:42,125
,,11:19:43,124
,,11:19:44,124
,,11:19:45,124
,,11:19:46,123
,,11:19:47,123
,,11:19:48,123
,,11:19:49,124
,,11:19:50,125
,,11:19:51,125
,,11:19:52,125
,,11:19:53,124
,,11:19:54,124
,,11:19:55,124
,,11:19:56,124
,,11:19:57,123
,,11:19:58,123
,,11:19:59,123
,,11:20:00,123
,,11:20:01,121
,,11:20:02,121
,,11:20:03,120
,,11:20:04,117
,,11:20:05,117
,,11:20:06,115
,,11:20:07,110
,,11:20:08,106
,,11:20:09,104
,,11:20:10,102
,,11:20:11,101
,,11:20:12,100
,,11:20:13,100
,,11:20:14,100
,,11:20:15,100
,,11:20:16,99
,,11:20:17,99
,,11:20:18,99
,,11:20:19,99
,,11:20:20,99
,,11:20:21,99
,,11:20:22,99
,,11:20:23,100
,,11:20:24,101
,,11:20:25,101
,,11:20:26,101
,,11:20:27,102
,,11:20:28,102
,,11:20:29,103
,,11:20:30,104
,,11:20:31,104
,,11:20:32,104
,,11:20:33,104
,,11:20:34,104
,,11:20:35,105
,,11:20:36,105
,,11:20:37,105
,,11:20:38,105
,,11:20:39,105
,,11:20:40,105
,,11:20:41,105
,,11:20:42,105
,,11:20:43,105
,,11:20:44,106
,,11:20:45,106
,,11:20:46,106
,,11:20:47,106
,,11:20:48,106
,,11:20:49,106
,,11:20:50,107
,,11:20:51,107
,,11:20:52,108
,,11:20:53,108
,,11:20:54,108
,,11:20:55,108
,,11:20:56,108
,,11:20:57,108
,,11:20:58,108
,,11:20:59,108
,,11:21:00,108
,,11:21:01,109
,,11:21:02,109
,,11:21:03,109
,,11:21:04,109
,,11:21:05,109
,,11:21:06,109
,,11:21:07,110
,,11:21:08,110
,,11:21:09,110
,,11:21:10,109
,,11:21:11,109
,,11:21:12,109
,,11:21:13,108
,,11:21:14,108
,,11:21:15,108
,,11:21:16,108
,,11:21:17,109
,,11:21:18,109
,,11:21:19,109
,,11:21:20,109
,,11:21:21,109
,,11:21:22,109
,,11:21:23,109
,,11:21:24,109
,,11:21:25,110
,,11:21:26,110
,,11:21:27,110
,,11:21:28,110
,,11:21:29,111
,,11:21:30,111
,,11:21:31,111
,,11:21:32,111
,,11:21:33,111
,,11:21:34,111
,,11:21:35,110
,,11:21:36,110
,,11:21:37,110
,,11:21:38,109
,,11:21:39,109
,,11:21:40,109
,,11:21:41,109
,,11:21:42,109
,,11:21:43,110
,,11:21:44,110
,,11:21:45,110
,,11:21:46,110
,,11:21:47,110
,,11:21:48,110
,,11:21:49,110
,,11:21:50,111
,,11:21:51,111
,,11:21:52,111
,,11:21:53,111
,,11:21:54,111
,,11:21:55,111
,,11:21:56,111
,,11:21:57,111
,,11:21:58,111
,,11:21:59,110
,,11:22:00,110
,,11:22:01,109
,,11:22:02,109
,,11:22:03,110
,,11:22:04,110
,,11:22:05,110
,,11:22:06,110
,,11:22:07,110
,,11:22:08,110
,,11:22:09,110
,,11:22:10,111
,,11:22:11,111
,,11:22:12,111
,,11:22:13,111
,,11:22:14,110
,,11:22:15,110
,,11:22:16,110
,,11:22:17,110
,,11:22:18,110
,,11:22:19,110
,,11:22:20,110
,,11:22:21,110
,,11:22:22,110
,,11:22:23,111
,,11:22:24,111
,,11:22:25,111
,,11:22:26,111
,,11:22:27,111
,,11:22:28,110
,,11:22:29,110
,,11:22:30,110
,,11:22:31,110
,,11:22:32,110
,,11:22:33,110
,,11:22:34,111
,,11:22:35,111
,,11:22:36,111
,,11:22:37,111
,,11:22:38,111
,,11:22:39,110
,,11:22:40,110
,,11:22:41,110
,,11:22:42,110
,,11:22:43,109
,,11:22:44,109
,,11:22:45,109
,,11:22:46,108
,,11:22:47,108
,,11:22:48,108
,,11:22:49,108
,,11:22:50,108
,,11:22:51,108
,,11:22:52,108
,,11:22:53,108
,,11:22:54,107
,,11:22:55,108
,,11:22:56,110
,,11:22:57,110
,,11:22:58,111
,,11:22:59,113
,,11:23:00,113
,,11:23:01,115
,,11:23:02,117
,,11:23:03,117
,,11:23:04,118
,,11:23:05,123
,,11:23:06,126
,,11:23:07,131
,,11:23:08,132
,,11:23:09,133
,,11:23:10,133
,,11:23:11,134
,,11:23:12,134
,,11:23:13,135
,,11:23:14,135
,,11:23:15,135
,,11:23:16,134
,,11:23:17,134
,,11:23:18,134
,,11:23:19,134
,,11:23:20,134
,,11:23:21,134
,,11:23:22,133
,,11:23:23,132
,,11:23:24,132
,,11:23:25,132
,,11:23:26,132
,,11:23:27,131
,,11:23:28,131
,,11:23:29,131
,,11:23:30,131
,,11:23:31,131
,,11:23:32,131
,,11:23:33,131
,,11:23:34,130
,,11:23:35,130
,,11:23:36,130
,,11:23:37,129
,,11:23:38,129
,,11:23:39,129
,,11:23:40,128
,,11:23:41,128
,,11:23:42,127
,,11:23:43,127
,,11:23:44,126
,,11:23:45,126
,,11:23:46,126
,,11:23:47,126
,,11:23:48,126
,,11:23:49,126
,,11:23:50,126
,,11:23:51,125
,,11:23:52,125
,,11:23:53,124
,,11:23:54,124
,,11:23:55,122
,,11:23:56,122
,,11:23:57,122
,,11:23:58,121
,,11:23:59,121
,,11:24:00,121
,,11:24:01,120
,,11:24:02,120
,,11:24:03,120
,,11:24:04,118
,,11:24:05,118
,,11:24:06,117
,,11:24:07,117
,,11:24:08,116
,,11:24:09,116
,,11:24:10,116
,,11:24:11,116
,,11:24:12,116
,,11:24:13,116
,,11:24:14,116
,,11:24:15,116
,,11:24:16,116
,,11:24:17,116
,,11:24:18,116
,,11:24:19,116
,,11:24:20,115
,,11:24:21,115
,,11:24:22,115
,,11:24:23,114
,,11:24:24,114
,,11:24:25,114
,,11:24:26,114
,,11:24:27,114
,,11:24:28,114
,,11:24:29,114
,,11:24:30,114
,,11:24:31,113
,,11:24:32,112
,,11:24:33,112
,,11:24:34,111
,,11:24:35,111
,,11:24:36,111
,,11:24:37,111
,,11:24:38,110
,,11:24:39,110
,,11:24:40,110
,,11:24:41,110
,,11:24:42,109
,,11:24:43,109
,,11:24:44,109
,,11:24:45,110
,,11:24:46,109
,,11:24:47,109
,,11:24:48,109
,,11:24:49,109
,,11:24:50,108
,,11:24:51,108
,,11:24:52,107
,,11:24:53,107
,,11:24:54,107
,,11:24:55,106
,,11:24:56,106
,,11:24:57,106
,,11:24:58,106
,,11:24:59,106
,,11:25:00,107
,,11:25:01,108
,,11:25:02,108
,,11:25:03,109
,,11:25:04,109
,,11:25:05,109
,,11:25:06,109
,,11:25:07,109
,,11:25:08,110
,,11:25:09,110
,,11:25:10,112
,,11:25:11,112
,,11:25:12,112
,,11:25:13,113
,,11:25:14,113
,,11:25:15,113
,,11:25:16,113
,,11:25:17,112
,,11:25:18,112
,,11:25:19,110
,,11:25:20,110
,,11:25:21,109
,,11:25:22,109
,,11:25:23,107
,,11:25:24,106
,,11:25:25,105
,,11:25:26,105
,,11:25:27,105
,,11:25:28,105
,,11:25:29,105
,,11:25:30,106
,,11:25:31,107
,,11:25:32,107
,,11:25:33,107
,,11:25:34,107
,,11:25:35,107
,,11:25:36,108
,,11:25:37,108
,,11:25:38,109
,,11:25:39,109
,,11:25:40,109
,,11:25:41,109
,,11:25:42,109
,,11:25:43,108
,,11:25:44,107
,,11:25:45,107
,,11:25:46,107
,,11:25:47,107
,,11:25:48,106
,,11:25:49,106
,,11:25:50,106
,,11:25:51,105
,,11:25:52,105
,,11:25:53,105
,,11:25:54,105
,,11:25:55,106
,,11:25:56,106
,,11:25:57,107
,,11:25:58,107
,,11:25:59,107
,,11:26:00,107
,,11:26:01,107
,,11:26:02,106
,,11:26:03,106
,,11:26:04,105
,,11:26:05,105
,,11:26:06,105
,,11:26:07,105
,,11:26:08,105
,,11:26:09,105
,,11:26:10,105
,,11:26:11,105
,,11:26:12,106
,,11:26:13,106
,,11:26:14,105
,,11:26:15,105
,,11:26:16,106
,,11:26:17,106
,,11:26:18,106
,,11:26:19,105
上课时间,2022.09.27 11:13:06 -  11:27:07,11:13:10,87
学生姓名,陈展27,11:13:11,87
,,11:13:12,87
,,11:13:13,87
,,11:13:14,87
,,11:13:15,87
,,11:13:16,87
,,11:13:17,87
,,11:13:18,87
,,11:13:19,87
,,11:13:20,87
,,11:13:21,87
,,11:13:22,87
,,11:13:23,87
,,11:13:24,87
,,11:13:25,87
,,11:13:26,87
,,11:13:27,87
,,11:13:27,87
,,11:13:28,87
,,11:13:29,87
,,11:13:30,87
,,11:13:31,87
,,11:13:32,86
,,11:13:33,86
,,11:13:34,85
,,11:13:35,86
,,11:13:36,86
,,11:13:37,87
,,11:13:38,87
,,11:13:39,88
,,11:13:40,88
,,11:13:41,89
,,11:13:42,89
,,11:13:43,89
,,11:13:44,89
,,11:13:45,89
,,11:13:46,89
,,11:13:47,89
,,11:13:48,89
,,11:13:49,90
,,11:13:50,90
,,11:13:51,90
,,11:13:52,91
,,11:13:53,91
,,11:13:54,92
,,11:13:55,94
,,11:13:56,94
,,11:13:57,98
,,11:13:58,100
,,11:13:59,100
,,11:14:00,100
,,11:14:01,100
,,11:14:02,100
,,11:14:03,100
,,11:14:04,100
,,11:14:05,100
,,11:14:06,100
,,11:14:07,100
,,11:14:08,101
,,11:14:09,102
,,11:14:10,103
,,11:14:11,103
,,11:14:12,104
,,11:14:13,105
,,11:14:14,106
,,11:14:15,108
,,11:14:16,109
,,11:14:17,111
,,11:14:18,113
,,11:14:19,115
,,11:14:20,117
,,11:14:21,119
,,11:14:22,121
,,11:14:23,123
,,11:14:24,124
,,11:14:25,126
,,11:14:26,127
,,11:14:27,129
,,11:14:28,130
,,11:14:29,131
,,11:14:30,131
,,11:14:31,134
,,11:14:32,136
,,11:14:33,137
,,11:14:34,138
,,11:14:35,139
,,11:14:36,139
,,11:14:37,139
,,11:14:38,139
,,11:14:39,138
,,11:14:40,138
,,11:14:41,138
,,11:14:42,139
,,11:14:43,139
,,11:14:44,139
,,11:14:45,140
,,11:14:46,141
,,11:14:47,142
,,11:14:48,142
,,11:14:49,143
,,11:14:50,143
,,11:14:51,144
,,11:14:52,145
,,11:14:53,144
,,11:14:54,144
,,11:14:55,144
,,11:14:56,143
,,11:14:57,143
,,11:14:58,143
,,11:14:59,143
,,11:15:00,143
,,11:15:01,143
,,11:15:02,144
,,11:15:03,144
,,11:15:04,145
,,11:15:05,146
,,11:15:06,147
,,11:15:07,148
,,11:15:08,149
,,11:15:09,149
,,11:15:10,150
,,11:15:11,150
,,11:15:12,150
,,11:15:13,150
,,11:15:14,149
,,11:15:15,149
,,11:15:16,149
,,11:15:17,149
,,11:15:18,149
,,11:15:19,150
,,11:15:20,150
,,11:15:21,150
,,11:15:22,151
,,11:15:23,151
,,11:15:24,152
,,11:15:25,153
,,11:15:26,153
,,11:15:27,154
,,11:15:28,155
,,11:15:29,155
,,11:15:30,157
,,11:15:31,156
,,11:15:32,156
,,11:15:33,156
,,11:15:34,156
,,11:15:35,155
,,11:15:36,155
,,11:15:37,154
,,11:15:38,154
,,11:15:39,154
,,11:15:40,153
,,11:15:41,153
,,11:15:42,153
,,11:15:43,153
,,11:15:44,153
,,11:15:45,154
,,11:15:46,154
,,11:15:47,155
,,11:15:48,156
,,11:15:49,157
,,11:15:50,157
,,11:15:51,157
,,11:15:52,158
,,11:15:53,157
,,11:15:54,157
,,11:15:55,156
,,11:15:56,156
,,11:15:57,156
,,11:15:58,156
,,11:15:59,156
,,11:16:00,155
,,11:16:01,155
,,11:16:02,155
,,11:16:03,155
,,11:16:04,155
,,11:16:05,155
,,11:16:06,155
,,11:16:07,155
,,11:16:08,155
,,11:16:09,155
,,11:16:10,155
,,11:16:11,155
,,11:16:12,155
,,11:16:13,155
,,11:16:14,155
,,11:16:15,155
,,11:16:16,155
,,11:16:17,155
,,11:16:18,155
,,11:16:19,155
,,11:16:20,155
,,11:16:21,155
,,11:16:22,154
,,11:16:23,154
,,11:16:24,154
,,11:16:25,154
,,11:16:26,154
,,11:16:27,154
,,11:16:28,154
,,11:16:29,155
,,11:16:30,155
,,11:16:31,155
,,11:16:32,155
,,11:16:33,155
,,11:16:34,156
,,11:16:35,156
,,11:16:36,157
,,11:16:37,157
,,11:16:38,158
,,11:16:39,158
,,11:16:40,158
,,11:16:41,158
,,11:16:42,158
,,11:16:43,158
,,11:16:44,158
,,11:16:45,158
,,11:16:46,158
,,11:16:47,159
,,11:16:48,159
,,11:16:49,159
,,11:16:50,159
,,11:16:51,159
,,11:16:52,159
,,11:16:53,159
,,11:16:54,159
,,11:16:55,159
,,11:16:56,159
,,11:16:57,160
,,11:16:58,160
,,11:16:59,160
,,11:17:00,160
,,11:17:01,161
,,11:17:02,161
,,11:17:03,161
,,11:17:04,160
,,11:17:05,160
,,11:17:06,160
,,11:17:07,160
,,11:17:08,160
,,11:17:09,160
,,11:17:10,160
,,11:17:11,159
,,11:17:12,159
,,11:17:13,159
,,11:17:14,159
,,11:17:15,158
,,11:17:16,158
,,11:17:17,158
,,11:17:18,158
,,11:17:19,158
,,11:17:20,157
,,11:17:21,157
,,11:17:22,157
,,11:17:23,157
,,11:17:24,157
,,11:17:25,157
,,11:17:26,157
,,11:17:27,157
,,11:17:28,157
,,11:17:29,158
,,11:17:30,158
,,11:17:31,158
,,11:17:32,159
,,11:17:33,159
,,11:17:34,159
,,11:17:35,159
,,11:17:36,159
,,11:17:37,159
,,11:17:38,159
,,11:17:39,158
,,11:17:40,158
,,11:17:41,157
,,11:17:42,157
,,11:17:43,157
,,11:17:44,158
,,11:17:45,159
,,11:17:46,159
,,11:17:47,160
,,11:17:48,160
,,11:17:49,160
,,11:17:50,160
,,11:17:51,160
,,11:17:52,160
,,11:17:53,160
,,11:17:54,160
,,11:17:55,160
,,11:17:56,160
,,11:17:57,161
,,11:17:58,161
,,11:17:59,161
,,11:18:00,162
,,11:18:01,162
,,11:18:02,162
,,11:18:03,162
,,11:18:04,163
,,11:18:05,162
,,11:18:06,162
,,11:18:07,161
,,11:18:08,161
,,11:18:09,161
,,11:18:10,161
,,11:18:11,161
,,11:18:12,161
,,11:18:13,161
,,11:18:14,162
,,11:18:15,162
,,11:18:16,163
,,11:18:17,163
,,11:18:18,164
,,11:18:19,164
,,11:18:20,164
,,11:18:21,164
,,11:18:22,164
,,11:18:23,163
,,11:18:24,163
,,11:18:25,163
,,11:18:26,162
,,11:18:27,162
,,11:18:28,161
,,11:18:29,160
,,11:18:30,160
,,11:18:31,159
,,11:18:32,159
,,11:18:33,157
,,11:18:34,156
,,11:18:35,155
,,11:18:36,154
,,11:18:37,153
,,11:18:38,153
,,11:18:39,153
,,11:18:40,151
,,11:18:41,150
,,11:18:42,150
,,11:18:43,148
,,11:18:44,148
,,11:18:45,147
,,11:18:46,146
,,11:18:47,145
,,11:18:48,144
,,11:18:49,144
,,11:18:50,144
,,11:18:51,142
,,11:18:52,142
,,11:18:53,142
,,11:18:54,141
,,11:18:55,141
,,11:18:56,141
,,11:18:57,141
,,11:18:58,141
,,11:18:59,140
,,11:19:00,140
,,11:19:01,140
,,11:19:02,140
,,11:19:03,140
,,11:19:04,140
,,11:19:05,139
,,11:19:06,139
,,11:19:07,140
,,11:19:08,141
,,11:19:09,140
,,11:19:10,139
,,11:19:11,139
,,11:19:12,139
,,11:19:13,138
,,11:19:14,138
,,11:19:15,138
,,11:19:16,137
,,11:19:17,136
,,11:19:18,136
,,11:19:19,136
,,11:19:20,134
,,11:19:21,134
,,11:19:22,133
,,11:19:23,133
,,11:19:24,132
,,11:19:25,132
,,11:19:26,131
,,11:19:27,131
,,11:19:28,130
,,11:19:29,130
,,11:19:30,129
,,11:19:31,128
,,11:19:32,127
,,11:19:33,124
,,11:19:34,122
,,11:19:35,120
,,11:19:36,119
,,11:19:37,117
,,11:19:38,116
,,11:19:39,116
,,11:19:40,116
,,11:19:41,116
,,11:19:42,116
,,11:19:43,117
,,11:19:44,117
,,11:19:45,117
,,11:19:46,117
,,11:19:47,118
,,11:19:48,118
,,11:19:49,118
,,11:19:50,119
,,11:19:51,119
,,11:19:52,119
,,11:19:53,118
,,11:19:54,118
,,11:19:55,117
,,11:19:56,116
,,11:19:57,116
,,11:19:58,115
,,11:19:59,115
,,11:20:00,114
,,11:20:01,113
,,11:20:02,113
,,11:20:03,112
,,11:20:04,112
,,11:20:05,111
,,11:20:06,111
,,11:20:07,111
,,11:20:08,111
,,11:20:09,111
,,11:20:10,111
,,11:20:11,111
,,11:20:12,111
,,11:20:13,111
,,11:20:14,111
,,11:20:15,111
,,11:20:16,111
,,11:20:17,111
,,11:20:18,111
,,11:20:19,110
,,11:20:20,110
,,11:20:21,109
,,11:20:22,109
,,11:20:23,109
,,11:20:24,109
,,11:20:25,109
,,11:20:26,109
,,11:20:27,109
,,11:20:28,109
,,11:20:29,109
,,11:20:30,109
,,11:20:31,110
,,11:20:32,110
,,11:20:33,110
,,11:20:34,111
,,11:20:35,110
,,11:20:36,110
,,11:20:37,110
,,11:20:38,110
,,11:20:39,110
,,11:20:40,110
,,11:20:41,110
,,11:20:42,110
,,11:20:43,110
,,11:20:44,109
,,11:20:45,109
,,11:20:46,109
,,11:20:47,108
,,11:20:48,108
,,11:20:49,107
,,11:20:50,107
,,11:20:51,107
,,11:20:52,107
,,11:20:53,108
,,11:20:54,108
,,11:20:55,109
,,11:20:56,110
,,11:20:57,110
,,11:20:58,112
,,11:20:59,113
,,11:21:00,114
,,11:21:01,114
,,11:21:02,114
